SubGroup_Code,Description,Weight,CPI,Date
6.1.03,Transport and communication,8.59,116.6,2017-04-01
6.1.03,Transport and communication,8.59,116.7,2017-05-01
6.1.03,Transport and communication,8.59,116.5,2017-06-01
6.1.03,Transport and communication,8.59,115.9,2017-07-01
6.1.03,Transport and communication,8.59,117.3,2017-08-01
6.1.03,Transport and communication,8.59,118.3,2017-09-01
6.1.03,Transport and communication,8.59,117.8,2017-10-01
6.1.03,Transport and communication,8.59,118.1,2017-11-01
6.1.03,Transport and communication,8.59,118.5,2017-12-01
6.1.03,Transport and communication,8.59,119.3,2018-01-01
6.1.03,Transport and communication,8.59,120.2,2018-02-01
6.1.03,Transport and communication,8.59,121.0,2018-03-01
6.1.03,Transport and communication,8.59,122.9,2018-05-01
6.1.03,Transport and communication,8.59,123.7,2018-06-01
6.1.03,Transport and communication,8.59,123.6,2018-07-01
6.1.03,Transport and communication,8.59,124.3,2018-08-01
6.1.03,Transport and communication,8.59,126.9,2018-10-01
6.1.03,Transport and communication,8.59,125.5,2018-11-01
6.1.03,Transport and communication,8.59,123.6,2018-12-01
6.1.03,Transport and communication,8.59,123.4,2019-01-01
6.1.03,Transport and communication,8.59,123.9,2019-02-01
6.1.03,Transport and communication,8.59,124.6,2019-03-01
6.1.03,Transport and communication,8.59,124.9,2019-04-01
6.1.03,Transport and communication,8.59,124.9,2019-05-01
6.1.03,Transport and communication,8.59,124.6,2019-06-01
6.1.03,Transport and communication,8.59,125.6,2019-07-01
6.1.03,Transport and communication,8.59,125.8,2019-08-01
6.1.03,Transport and communication,8.59,126.1,2019-09-01
6.1.03,Transport and communication,8.59,126.3,2019-10-01
6.1.03,Transport and communication,8.59,126.6,2019-11-01
6.1.03,Transport and communication,8.59,129.5,2019-12-01
6.1.03,Transport and communication,8.59,130.8,2020-01-01
6.1.03,Transport and communication,8.59,130.3,2020-02-01
6.1.03,Transport and communication,8.59,129.9,2020-03-01
6.1.03,Transport and communication,8.59,133.5,2020-06-01
6.1.03,Transport and communication,8.59,138.1,2020-07-01
6.1.03,Transport and communication,8.59,139.7,2020-08-01
6.1.03,Transport and communication,8.59,140.6,2020-09-01
6.1.03,Transport and communication,8.59,140.6,2020-11-01
6.1.03,Transport and communication,8.59,141.9,2020-12-01
6.1.03,Transport and communication,8.59,143.1,2021-01-01
6.1.03,Transport and communication,8.59,145.1,2021-02-01
6.1.03,Transport and communication,8.59,146.2,2021-03-01
6.1.03,Transport and communication,8.59,146.9,2021-04-01
6.1.03,Transport and communication,8.59,148.9,2021-05-01
6.1.03,Transport and communication,8.59,150.6,2021-06-01
6.1.03,Transport and communication,8.59,153.1,2021-07-01
6.1.03,Transport and communication,8.59,153.9,2021-08-01
6.1.03,Transport and communication,8.59,154.0,2021-09-01
6.1.03,Transport and communication,8.59,155.7,2021-10-01
6.1.03,Transport and communication,8.59,154.8,2021-11-01
6.1.03,Transport and communication,8.59,155.6,2021-12-01
6.1.03,Transport and communication,8.59,156.6,2022-01-01
6.1.03,Transport and communication,8.59,156.9,2022-02-01
6.1.03,Transport and communication,8.59,157.9,2022-03-01
6.1.03,Transport and communication,8.59,162.6,2022-04-01
6.1.03,Transport and communication,8.59,163.1,2022-05-01
6.1.03,Transport and communication,8.59,161.1,2022-06-01
6.1.03,Transport and communication,8.59,161.6,2022-07-01
6.1.03,Transport and communication,8.59,161.9,2022-08-01
6.1.03,Transport and communication,8.59,162.3,2022-09-01
6.1.03,Transport and communication,8.59,162.9,2022-10-01
6.1.03,Transport and communication,8.59,163.0,2022-11-01
6.1.03,Transport and communication,8.59,163.3,2022-12-01
6.1.03,Transport and communication,8.59,163.6,2023-01-01
6.1.03,Transport and communication,8.59,163.9,2023-02-01
6.1.03,Transport and communication,8.59,164.2,2023-03-01
6.1.03,Transport and communication,8.59,164.5,2023-04-01
6.1.03,Transport and communication,8.59,164.8,2023-05-01
6.1.03,Transport and communication,8.59,165.1,2023-06-01
6.1.03,Transport and communication,8.59,165.5,2023-07-01
6.1.03,Transport and communication,8.59,165.9,2023-08-01
6.1.03,Transport and communication,8.59,166.0,2023-09-01
6.1.03,Transport and communication,8.59,166.1,2023-10-01
6.1.03,Transport and communication,8.59,166.4,2023-11-01
6.1.03,Transport and communication,8.59,166.6,2023-12-01
6.1.03,Transport and communication,8.59,166.8,2024-01-01
6.1.03,Transport and communication,8.59,167.0,2024-02-01
6.1.03,Transport and communication,8.59,166.7,2024-03-01
6.1.03,Transport and communication,8.59,166.3,2024-04-01
6.1.03,Transport and communication,8.59,166.4,2024-05-01
6.1.03,Transport and communication,8.59,166.7,2024-06-01
6.1.03,Transport and communication,8.59,169.7,2024-07-01
6.1.03,Transport and communication,8.59,170.4,2024-08-01
6.1.03,Transport and communication,8.59,170.6,2024-09-01
6.1.03,Transport and communication,8.59,170.6,2024-10-01
6.1.03,Transport and communication,8.59,170.8,2024-11-01
6.1.03,Transport and communication,8.59,171.0,2024-12-01
6.1.03,Transport and communication,8.59,171.4,2025-01-01
6.1.03,Transport and communication,8.59,171.8,2025-02-01
6.1.03,Transport and communication,8.59,172.2,2025-03-01
6.1.03,Transport and communication,8.59,172.5,2025-04-01
6.1.04,Recreation and amusement,1.68,123.0,2016-09-01
6.1.04,Recreation and amusement,1.68,123.5,2016-10-01
6.1.04,Recreation and amusement,1.68,124.0,2016-11-01
6.1.04,Recreation and amusement,1.68,124.2,2016-12-01
6.1.04,Recreation and amusement,1.68,124.3,2017-01-01
6.1.04,Recreation and amusement,1.68,124.6,2017-02-01
6.1.04,Recreation and amusement,1.68,124.9,2017-03-01
6.1.04,Recreation and amusement,1.68,125.1,2017-04-01
6.1.04,Recreation and amusement,1.68,125.7,2017-05-01
6.1.04,Recreation and amusement,1.68,125.9,2017-06-01
6.1.04,Recreation and amusement,1.68,126.6,2017-07-01
6.1.04,Recreation and amusement,1.68,127.2,2017-08-01
6.1.04,Recreation and amusement,1.68,127.9,2017-09-01
6.1.04,Recreation and amusement,1.68,128.3,2017-10-01
6.1.04,Recreation and amusement,1.68,128.9,2017-11-01
6.1.04,Recreation and amusement,1.68,129.0,2017-12-01
6.1.04,Recreation and amusement,1.68,129.7,2018-01-01
6.1.04,Recreation and amusement,1.68,129.9,2018-02-01
6.1.04,Recreation and amusement,1.68,130.5,2018-03-01
6.1.04,Recreation and amusement,1.68,131.9,2018-05-01
6.1.04,Recreation and amusement,1.68,132.5,2018-06-01
6.1.04,Recreation and amusement,1.68,133.0,2018-07-01
6.1.04,Recreation and amusement,1.68,133.6,2018-08-01
6.1.04,Recreation and amusement,1.68,134.7,2018-10-01
6.1.04,Recreation and amusement,1.68,136.5,2018-11-01
6.1.04,Recreation and amusement,1.68,136.8,2018-12-01
6.1.04,Recreation and amusement,1.68,136.7,2019-01-01
6.1.04,Recreation and amusement,1.68,137.1,2019-02-01
6.1.04,Recreation and amusement,1.68,137.7,2019-03-01
6.1.04,Recreation and amusement,1.68,138.6,2019-04-01
6.1.04,Recreation and amusement,1.68,139.2,2019-05-01
6.1.04,Recreation and amusement,1.68,139.5,2019-06-01
6.1.04,Recreation and amusement,1.68,140.4,2019-07-01
6.1.04,Recreation and amusement,1.68,141.0,2019-08-01
6.1.04,Recreation and amusement,1.68,141.4,2019-09-01
6.1.04,Recreation and amusement,1.68,141.6,2019-10-01
6.1.04,Recreation and amusement,1.68,142.1,2019-11-01
6.1.04,Recreation and amusement,1.68,142.3,2019-12-01
6.1.04,Recreation and amusement,1.68,142.8,2020-01-01
6.1.04,Recreation and amusement,1.68,143.2,2020-02-01
6.1.04,Recreation and amusement,1.68,143.7,2020-03-01
6.1.04,Recreation and amusement,1.68,143.8,2020-06-01
6.1.04,Recreation and amusement,1.68,148.2,2020-07-01
6.1.04,Recreation and amusement,1.68,146.6,2020-08-01
6.1.04,Recreation and amusement,1.68,146.6,2020-09-01
6.1.04,Recreation and amusement,1.68,148.6,2020-11-01
6.1.04,Recreation and amusement,1.68,149.7,2020-12-01
6.1.04,Recreation and amusement,1.68,150.7,2021-01-01
6.1.04,Recreation and amusement,1.68,151.5,2021-02-01
6.1.04,Recreation and amusement,1.68,152.5,2021-03-01
6.1.04,Recreation and amusement,1.68,153.3,2021-04-01
6.1.04,Recreation and amusement,1.68,156.1,2021-05-01
6.1.04,Recreation and amusement,1.68,155.7,2021-06-01
6.1.04,Recreation and amusement,1.68,155.3,2021-07-01
6.1.04,Recreation and amusement,1.68,156.1,2021-08-01
6.1.04,Recreation and amusement,1.68,157.6,2021-09-01
6.1.04,Recreation and amusement,1.68,158.6,2021-10-01
6.1.04,Recreation and amusement,1.68,159.8,2021-11-01
6.1.04,Recreation and amusement,1.68,160.6,2021-12-01
6.1.04,Recreation and amusement,1.68,161.2,2022-01-01
6.1.04,Recreation and amusement,1.68,162.1,2022-02-01
6.1.04,Recreation and amusement,1.68,163.3,2022-03-01
6.1.04,Recreation and amusement,1.68,164.4,2022-04-01
6.1.04,Recreation and amusement,1.68,165.1,2022-05-01
6.1.04,Recreation and amusement,1.68,165.7,2022-06-01
6.1.04,Recreation and amusement,1.68,166.3,2022-07-01
6.1.04,Recreation and amusement,1.68,166.9,2022-08-01
6.1.04,Recreation and amusement,1.68,167.6,2022-09-01
6.1.04,Recreation and amusement,1.68,168.2,2022-10-01
6.1.04,Recreation and amusement,1.68,168.5,2022-11-01
6.1.04,Recreation and amusement,1.68,168.9,2022-12-01
6.1.04,Recreation and amusement,1.68,169.5,2023-01-01
6.1.04,Recreation and amusement,1.68,169.9,2023-02-01
6.1.04,Recreation and amusement,1.68,170.3,2023-03-01
6.1.04,Recreation and amusement,1.68,170.7,2023-04-01
6.1.04,Recreation and amusement,1.68,171.2,2023-05-01
6.1.04,Recreation and amusement,1.68,171.7,2023-06-01
6.1.04,Recreation and amusement,1.68,172.5,2023-07-01
6.1.04,Recreation and amusement,1.68,172.9,2023-08-01
6.1.04,Recreation and amusement,1.68,173.3,2023-09-01
6.1.04,Recreation and amusement,1.68,173.7,2023-10-01
6.1.04,Recreation and amusement,1.68,173.8,2023-11-01
6.1.04,Recreation and amusement,1.68,174.1,2023-12-01
6.1.04,Recreation and amusement,1.68,174.4,2024-01-01
6.1.04,Recreation and amusement,1.68,174.6,2024-02-01
6.1.04,Recreation and amusement,1.68,175.0,2024-03-01
6.1.04,Recreation and amusement,1.68,175.2,2024-04-01
6.1.04,Recreation and amusement,1.68,175.5,2024-05-01
6.1.04,Recreation and amusement,1.68,175.9,2024-06-01
6.1.04,Recreation and amusement,1.68,176.3,2024-07-01
6.1.04,Recreation and amusement,1.68,176.9,2024-08-01
6.1.04,Recreation and amusement,1.68,177.3,2024-09-01
6.1.04,Recreation and amusement,1.68,178.0,2024-10-01
6.1.04,Recreation and amusement,1.68,178.4,2024-11-01
6.1.04,Recreation and amusement,1.68,178.8,2024-12-01
6.1.04,Recreation and amusement,1.68,179.0,2025-01-01
6.1.04,Recreation and amusement,1.68,179.4,2025-02-01
6.1.04,Recreation and amusement,1.68,179.2,2025-03-01
6.1.04,Recreation and amusement,1.68,179.6,2025-04-01
6.1.05,Education,4.46,131.9,2016-09-01
6.1.05,Education,4.46,132.4,2016-10-01
6.1.05,Education,4.46,132.8,2016-11-01
6.1.05,Education,4.46,133.1,2016-12-01
6.1.05,Education,4.46,133.4,2017-01-01
6.1.05,Education,4.46,133.4,2017-02-01
6.1.05,Education,4.46,133.5,2017-03-01
6.1.05,Education,4.46,134.5,2017-04-01
6.1.05,Education,4.46,134.8,2017-05-01
6.1.05,Education,4.46,135.4,2017-06-01
6.1.05,Education,4.46,136.7,2017-07-01
6.1.05,Education,4.46,137.5,2017-08-01
6.1.05,Education,4.46,137.4,2017-09-01
6.1.05,Education,4.46,137.9,2017-10-01
6.1.05,Education,4.46,138.7,2017-11-01
6.1.05,Education,4.46,138.5,2017-12-01
6.1.05,Education,4.46,139.0,2018-01-01
6.1.05,Education,4.46,138.8,2018-02-01
6.1.05,Education,4.46,139.9,2018-03-01
6.1.05,Education,4.46,142.1,2018-05-01
6.1.05,Education,4.46,143.3,2018-06-01
6.1.05,Education,4.46,144.7,2018-07-01
6.1.05,Education,4.46,145.9,2018-08-01
6.1.05,Education,4.46,146.5,2018-10-01
6.1.05,Education,4.46,147.8,2018-11-01
6.1.05,Education,4.46,150.1,2018-12-01
6.1.05,Education,4.46,150.1,2019-01-01
6.1.05,Education,4.46,150.3,2019-02-01
6.1.05,Education,4.46,150.4,2019-03-01
6.1.05,Education,4.46,151.2,2019-04-01
6.1.05,Education,4.46,151.6,2019-05-01
6.1.05,Education,4.46,152.5,2019-06-01
6.1.05,Education,4.46,153.9,2019-07-01
6.1.05,Education,4.46,154.9,2019-08-01
6.1.05,Education,4.46,155.2,2019-09-01
6.1.05,Education,4.46,155.4,2019-10-01
6.1.05,Education,4.46,155.5,2019-11-01
6.1.05,Education,4.46,155.7,2019-12-01
6.1.05,Education,4.46,156.1,2020-01-01
6.1.05,Education,4.46,156.2,2020-02-01
6.1.05,Education,4.46,156.1,2020-03-01
6.1.05,Education,4.46,160.9,2020-06-01
6.1.05,Education,4.46,159.0,2020-07-01
6.1.05,Education,4.46,157.4,2020-08-01
6.1.05,Education,4.46,158.6,2020-09-01
6.1.05,Education,4.46,159.2,2020-11-01
6.1.05,Education,4.46,159.4,2020-12-01
6.1.05,Education,4.46,159.5,2021-01-01
6.1.05,Education,4.46,159.5,2021-02-01
6.1.05,Education,4.46,160.0,2021-03-01
6.1.05,Education,4.46,160.7,2021-04-01
6.1.05,Education,4.46,161.8,2021-05-01
6.1.05,Education,4.46,161.8,2021-06-01
6.1.05,Education,4.46,163.2,2021-07-01
6.1.05,Education,4.46,163.5,2021-08-01
6.1.05,Education,4.46,163.8,2021-09-01
6.1.05,Education,4.46,163.9,2021-10-01
6.1.05,Education,4.46,164.3,2021-11-01
6.1.05,Education,4.46,164.4,2021-12-01
6.1.05,Education,4.46,164.7,2022-01-01
6.1.05,Education,4.46,165.4,2022-02-01
6.1.05,Education,4.46,165.9,2022-03-01
6.1.05,Education,4.46,166.9,2022-04-01
6.1.05,Education,4.46,167.8,2022-05-01
6.1.05,Education,4.46,169.0,2022-06-01
6.1.05,Education,4.46,171.4,2022-07-01
6.1.05,Education,4.46,172.3,2022-08-01
6.1.05,Education,4.46,173.0,2022-09-01
6.1.05,Education,4.46,173.4,2022-10-01
6.1.05,Education,4.46,173.8,2022-11-01
6.1.05,Education,4.46,174.1,2022-12-01
6.1.05,Education,4.46,174.3,2023-01-01
6.1.05,Education,4.46,174.7,2023-02-01
6.1.05,Education,4.46,175.0,2023-03-01
6.1.05,Education,4.46,176.4,2023-04-01
6.1.05,Education,4.46,176.9,2023-05-01
6.1.05,Education,4.46,179.0,2023-06-01
6.1.05,Education,4.46,180.9,2023-07-01
6.1.05,Education,4.46,181.7,2023-08-01
6.1.05,Education,4.46,182.2,2023-09-01
6.1.05,Education,4.46,182.2,2023-10-01
6.1.05,Education,4.46,182.4,2023-11-01
6.1.05,Education,4.46,182.4,2023-12-01
6.1.05,Education,4.46,182.9,2024-01-01
6.1.05,Education,4.46,183.1,2024-02-01
6.1.05,Education,4.46,183.2,2024-03-01
6.1.05,Education,4.46,183.8,2024-04-01
6.1.05,Education,4.46,184.3,2024-05-01
6.1.05,Education,4.46,185.5,2024-06-01
6.1.05,Education,4.46,187.1,2024-07-01
6.1.05,Education,4.46,188.5,2024-08-01
6.1.05,Education,4.46,189.1,2024-09-01
6.1.05,Education,4.46,189.4,2024-10-01
6.1.05,Education,4.46,189.5,2024-11-01
6.1.05,Education,4.46,189.6,2024-12-01
6.1.05,Education,4.46,189.9,2025-01-01
6.1.05,Education,4.46,190.0,2025-02-01
6.1.05,Education,4.46,190.5,2025-03-01
6.1.05,Education,4.46,191.4,2025-04-01
6.1.06,Personal care and effects,3.89,122.1,2016-09-01
6.1.06,Personal care and effects,3.89,122.1,2016-10-01
6.1.06,Personal care and effects,3.89,122.6,2016-11-01
6.1.06,Personal care and effects,3.89,121.0,2016-12-01
6.1.06,Personal care and effects,3.89,121.7,2017-01-01
6.1.06,Personal care and effects,3.89,122.6,2017-02-01
6.1.06,Personal care and effects,3.89,122.6,2017-03-01
6.1.06,Personal care and effects,3.89,123.1,2017-04-01
6.1.06,Personal care and effects,3.89,123.1,2017-05-01
6.1.06,Personal care and effects,3.89,123.5,2017-06-01
6.1.06,Personal care and effects,3.89,123.6,2017-07-01
6.1.06,Personal care and effects,3.89,124.6,2017-08-01
6.1.06,Personal care and effects,3.89,125.7,2017-09-01
6.1.06,Personal care and effects,3.89,126.2,2017-10-01
6.1.06,Personal care and effects,3.89,126.7,2017-11-01
6.1.06,Personal care and effects,3.89,126.5,2017-12-01
6.1.06,Personal care and effects,3.89,127.3,2018-01-01
6.1.06,Personal care and effects,3.89,127.8,2018-02-01
6.1.06,Personal care and effects,3.89,128.2,2018-03-01
6.1.06,Personal care and effects,3.89,129.9,2018-05-01
6.1.06,Personal care and effects,3.89,130.1,2018-06-01
6.1.06,Personal care and effects,3.89,130.1,2018-07-01
6.1.06,Personal care and effects,3.89,130.1,2018-08-01
6.1.06,Personal care and effects,3.89,132.8,2018-10-01
6.1.06,Personal care and effects,3.89,132.0,2018-11-01
6.1.06,Personal care and effects,3.89,132.3,2018-12-01
6.1.06,Personal care and effects,3.89,132.8,2019-01-01
6.1.06,Personal care and effects,3.89,134.1,2019-02-01
6.1.06,Personal care and effects,3.89,133.4,2019-03-01
6.1.06,Personal care and effects,3.89,133.2,2019-04-01
6.1.06,Personal care and effects,3.89,133.4,2019-05-01
6.1.06,Personal care and effects,3.89,134.3,2019-06-01
6.1.06,Personal care and effects,3.89,135.7,2019-07-01
6.1.06,Personal care and effects,3.89,138.4,2019-08-01
6.1.06,Personal care and effects,3.89,139.7,2019-09-01
6.1.06,Personal care and effects,3.89,140.0,2019-10-01
6.1.06,Personal care and effects,3.89,140.3,2019-11-01
6.1.06,Personal care and effects,3.89,140.5,2019-12-01
6.1.06,Personal care and effects,3.89,142.3,2020-01-01
6.1.06,Personal care and effects,3.89,143.4,2020-02-01
6.1.06,Personal care and effects,3.89,145.2,2020-03-01
6.1.06,Personal care and effects,3.89,151.0,2020-06-01
6.1.06,Personal care and effects,3.89,154.2,2020-07-01
6.1.06,Personal care and effects,3.89,158.4,2020-08-01
6.1.06,Personal care and effects,3.89,156.9,2020-09-01
6.1.06,Personal care and effects,3.89,157.1,2020-11-01
6.1.06,Personal care and effects,3.89,156.8,2020-12-01
6.1.06,Personal care and effects,3.89,157.4,2021-01-01
6.1.06,Personal care and effects,3.89,155.8,2021-02-01
6.1.06,Personal care and effects,3.89,153.8,2021-03-01
6.1.06,Personal care and effects,3.89,155.4,2021-04-01
6.1.06,Personal care and effects,3.89,159.5,2021-05-01
6.1.06,Personal care and effects,3.89,158.9,2021-06-01
6.1.06,Personal care and effects,3.89,160.1,2021-07-01
6.1.06,Personal care and effects,3.89,160.0,2021-08-01
6.1.06,Personal care and effects,3.89,160.0,2021-09-01
6.1.06,Personal care and effects,3.89,160.8,2021-10-01
6.1.06,Personal care and effects,3.89,162.2,2021-11-01
6.1.06,Personal care and effects,3.89,162.6,2021-12-01
6.1.06,Personal care and effects,3.89,163.0,2022-01-01
6.1.06,Personal care and effects,3.89,164.3,2022-02-01
6.1.06,Personal care and effects,3.89,167.2,2022-03-01
6.1.06,Personal care and effects,3.89,168.8,2022-04-01
6.1.06,Personal care and effects,3.89,168.4,2022-05-01
6.1.06,Personal care and effects,3.89,169.4,2022-06-01
6.1.06,Personal care and effects,3.89,169.7,2022-07-01
6.1.06,Personal care and effects,3.89,171.2,2022-08-01
6.1.06,Personal care and effects,3.89,170.9,2022-09-01
6.1.06,Personal care and effects,3.89,172.1,2022-10-01
6.1.06,Personal care and effects,3.89,173.6,2022-11-01
6.1.06,Personal care and effects,3.89,175.8,2022-12-01
6.1.06,Personal care and effects,3.89,178.6,2023-01-01
6.1.06,Personal care and effects,3.89,179.9,2023-02-01
6.1.06,Personal care and effects,3.89,181.0,2023-03-01
6.1.06,Personal care and effects,3.89,184.0,2023-04-01
6.1.06,Personal care and effects,3.89,185.1,2023-05-01
6.1.06,Personal care and effects,3.89,184.7,2023-06-01
6.1.06,Personal care and effects,3.89,184.9,2023-07-01
6.1.06,Personal care and effects,3.89,185.1,2023-08-01
6.1.06,Personal care and effects,3.89,185.5,2023-09-01
6.1.06,Personal care and effects,3.89,185.6,2023-10-01
6.1.06,Personal care and effects,3.89,187.2,2023-11-01
6.1.06,Personal care and effects,3.89,188.6,2023-12-01
6.1.06,Personal care and effects,3.89,189.2,2024-01-01
6.1.06,Personal care and effects,3.89,189.3,2024-02-01
6.1.06,Personal care and effects,3.89,191.9,2024-03-01
6.1.06,Personal care and effects,3.89,197.7,2024-04-01
6.1.06,Personal care and effects,3.89,199.5,2024-05-01
6.1.06,Personal care and effects,3.89,199.8,2024-06-01
6.1.06,Personal care and effects,3.89,200.4,2024-07-01
6.1.06,Personal care and effects,3.89,199.8,2024-08-01
6.1.06,Personal care and effects,3.89,202.2,2024-09-01
6.1.06,Personal care and effects,3.89,206.0,2024-10-01
6.1.06,Personal care and effects,3.89,206.7,2024-11-01
6.1.06,Personal care and effects,3.89,206.9,2024-12-01
6.1.06,Personal care and effects,3.89,209.1,2025-01-01
6.1.06,Personal care and effects,3.89,215.0,2025-02-01
6.1.06,Personal care and effects,3.89,217.8,2025-03-01
6.1.06,Personal care and effects,3.89,223.2,2025-04-01
